C:\Users\2213226\Documents\comprasv3> python.exe .\main.py
11:45:42 | INFO     | 🚀 INICIANDO PIPELINE DE EXTRAÇÃO DE COMPRAS PÚBLICAS
11:45:42 | INFO     | ============================================================
[12:32:25] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:27] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:27] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:27] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:43] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:43] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:43] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:43] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:43] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:43] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:43] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:43] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:44] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:44] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:44] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:44] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:44] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:44] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:44] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:48] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:48] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:48] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:48] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:48] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:48] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:48] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:48] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:32:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:32:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:21] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:21] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:21] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:22] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:22] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:22] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:22] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:23] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:23] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:38] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:38] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:38] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:38] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:38] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:39] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:39] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:39] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:40] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:41] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:41] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:41] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:41] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:57] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:58] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:58] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:33:59] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:33:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:00] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:00] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:01] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:02] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:02] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:03] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:04] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:06] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:12] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:12] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:12] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:45] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:45] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:46] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:46] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:34:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:34:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:03] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:03] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:04] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:04] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:06] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:06] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:12] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:12] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:13] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:13] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:13] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:13] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:13] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:13] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:13] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:15] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:17] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:17] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:32] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:32] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:32] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:33] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:33] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:33] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:33] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:33] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:33] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:33] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:33] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:33] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:33] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:34] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:34] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:34] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:49] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:50] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:50] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:50] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:51] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:51] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:51] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:35:51] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:35:52] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:25] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:26] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:26] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:27] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:27] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:30] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:30] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:30] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:30] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:30] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:30] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:30] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:31] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:31] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:31] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:31] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:31] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:31] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:32] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:32] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:32] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:36:32] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:36:32] ✅ DONE | RT | PNCP-PREGAO       | 2023
