arquivo_origem;data_extracao;numero_ata;numero_controle_pncp_ata;numero_controle_pncp_compra;id_compra;numero_compra;ano_compra;modalidade_codigo;modalidade_nome;uasg_codigo;uasg_nome;data_assinatura;data_vigencia_inicial;data_vigencia_final;valor_total;quantidade_itens;status_ata;ata_excluida;objeto_ata;link_ata_pncp;link_compra_pncp
atas_manuais.json;2026-04-01 12:16:29;00074/2024;10673078000120-1-000036/2024-000002;10673078000120-1-000036/2024;15813205901972024;90197;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;12/09/2024;13/09/2024;13/09/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00072/2024;10673078000120-1-000036/2024-000003;10673078000120-1-000036/2024;15813205901972024;90197;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;12/09/2024;13/09/2024;13/09/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00116/2025;10673078000120-1-000054/2025-000001;10673078000120-1-000054/2025;15813205903422025;90342;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;12/09/2025;13/09/2025;13/09/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00022/2023;10673078000120-1-000057/2023-000001;10673078000120-1-000057/2023;15813205000282023;00028;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;12/12/2023;13/12/2023;13/12/2024;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00021/2023;10673078000120-1-000057/2023-000002;10673078000120-1-000057/2023;15813205000282023;00028;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;12/12/2023;13/12/2023;13/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00025/2025;10673078000120-1-000020/2025-000001;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00026/2025;10673078000120-1-000020/2025-000002;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00027/2025;10673078000120-1-000020/2025-000003;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00028/2025;10673078000120-1-000020/2025-000004;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00029/2025;10673078000120-1-000020/2025-000005;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00030/2025;10673078000120-1-000020/2025-000006;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00031/2025;10673078000120-1-000020/2025-000007;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00032/2025;10673078000120-1-000020/2025-000008;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00033/2025;10673078000120-1-000020/2025-000009;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00034/2025;10673078000120-1-000020/2025-000010;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00035/2025;10673078000120-1-000020/2025-000011;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00036/2025;10673078000120-1-000020/2025-000012;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00037/2025;10673078000120-1-000020/2025-000013;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00038/2025;10673078000120-1-000020/2025-000014;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00039/2025;10673078000120-1-000020/2025-000015;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00040/2025;10673078000120-1-000020/2025-000016;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00041/2025;10673078000120-1-000020/2025-000017;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00042/2025;10673078000120-1-000020/2025-000018;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00043/2025;10673078000120-1-000020/2025-000019;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00044/2025;10673078000120-1-000020/2025-000020;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00045/2025;10673078000120-1-000020/2025-000021;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00046/2025;10673078000120-1-000020/2025-000022;10673078000120-1-000020/2025;15813205901182025;90118;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/05/2025;14/05/2025;14/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00065/2025;10673078000120-1-000056/2025-000001;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;14/08/2025;14/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00068/2025;10673078000120-1-000056/2025-000004;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;14/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00120/2025;10673078000120-1-000101/2024-000005;10673078000120-1-000101/2024;15813205900242024;90024;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/10/2025;14/10/2025;14/10/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00119/2025;10673078000120-1-000101/2024-000006;10673078000120-1-000101/2024;15813205900242024;90024;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/10/2025;14/10/2025;14/10/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00023/2023;10673078000120-1-000057/2023-000003;10673078000120-1-000057/2023;15813205000282023;00028;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2023;14/12/2023;14/12/2024;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00026/2023;10673078000120-1-000057/2023-000004;10673078000120-1-000057/2023;15813205000282023;00028;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2023;14/12/2023;13/12/2024;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00024/2023;10673078000120-1-000057/2023-000007;10673078000120-1-000057/2023;15813205000282023;00028;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2023;14/12/2023;14/12/2024;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00025/2023;10673078000120-1-000057/2023-000008;10673078000120-1-000057/2023;15813205000282023;00028;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2023;14/12/2023;14/12/2024;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00084/2024;10673078000120-1-000072/2024-000001;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;17/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00085/2024;10673078000120-1-000072/2024-000002;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00086/2024;10673078000120-1-000072/2024-000003;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00087/2024;10673078000120-1-000072/2024-000004;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00088/2024;10673078000120-1-000072/2024-000005;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00089/2024;10673078000120-1-000072/2024-000006;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00090/2024;10673078000120-1-000072/2024-000007;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00091/2024;10673078000120-1-000072/2024-000008;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00092/2024;10673078000120-1-000072/2024-000009;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00093/2024;10673078000120-1-000072/2024-000010;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00094/2024;10673078000120-1-000072/2024-000011;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00095/2024;10673078000120-1-000072/2024-000012;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;14/12/2024;14/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00113/2025;10673078000120-1-000062/2025-000003;10673078000120-1-000062/2025;15813205901892025;90189;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/08/2025;15/08/2025;15/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00010/2024;10673078000120-1-000002/2024-000001;10673078000120-1-000002/2024;15813205900082024;90008;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/03/2024;16/03/2024;16/03/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00018/2024;10673078000120-1-000034/2024-000001;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00019/2024;10673078000120-1-000034/2024-000002;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00021/2024;10673078000120-1-000034/2024-000003;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00023/2024;10673078000120-1-000034/2024-000004;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00028/2024;10673078000120-1-000034/2024-000005;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00031/2024;10673078000120-1-000034/2024-000006;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00034/2024;10673078000120-1-000034/2024-000007;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00020/2024;10673078000120-1-000034/2024-000008;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/08/2024;16/08/2024;16/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00083/2024;10673078000120-1-000100/2023-000001;10673078000120-1-000100/2023;15813206902422023;90242;2023;06;Dispensa;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;13/12/2024;16/12/2024;16/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00165/2025;10673078000120-1-000074/2025-000035;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00170/2025;10673078000120-1-000078/2025-000001;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00171/2025;10673078000120-1-000078/2025-000002;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00172/2025;10673078000120-1-000078/2025-000003;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00173/2025;10673078000120-1-000078/2025-000004;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00174/2025;10673078000120-1-000078/2025-000005;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00175/2025;10673078000120-1-000078/2025-000006;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00177/2025;10673078000120-1-000078/2025-000007;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00178/2025;10673078000120-1-000078/2025-000008;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00179/2025;10673078000120-1-000078/2025-000009;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00180/2025;10673078000120-1-000078/2025-000010;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00181/2025;10673078000120-1-000078/2025-000011;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00182/2025;10673078000120-1-000078/2025-000012;10673078000120-1-000078/2025;15813205902402025;90240;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;15/12/2025;16/12/2025;16/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00015/2024;10673078000120-1-000014/2024-000001;10673078000120-1-000014/2024;15813205900062024;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;16/07/2024;17/07/2024;17/07/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00096/2024;10673078000120-1-000072/2024-000013;10673078000120-1-000072/2024;15813205901852024;90185;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;16/12/2024;17/12/2024;17/12/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00020/2023;10673078000120-1-000052/2023-000001;10673078000120-1-000052/2023;15813205000192023;00019;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;17/11/2023;18/11/2023;18/11/2024;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00007/2026;10673078000120-1-000005/2026-000001;10673078000120-1-000005/2026;15813206000462026;00046;2026;06;Dispensa;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;18/03/2026;19/03/2026;19/03/2027;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00016/2024;10673078000120-1-000014/2024-000002;10673078000120-1-000014/2024;15813205900062024;90006;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;18/07/2024;19/07/2024;19/07/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00024/2024;10673078000120-1-000034/2024-000022;10673078000120-1-000034/2024;15813205900052024;90005;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;16/08/2024;19/08/2024;19/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00098/2025;10673078000120-1-000058/2025-000001;10673078000120-1-000058/2025;15813205900922025;90092;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;18/08/2025;19/08/2025;19/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00099/2025;10673078000120-1-000058/2025-000002;10673078000120-1-000058/2025;15813205900922025;90092;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;18/08/2025;19/08/2025;19/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
