arquivo_origem;data_extracao;numero_ata;numero_item;codigo_unidade;nome_unidade;tipo_participacao;quantidade_registrada;quantidade_empenhada;saldo_empenho;data_inclusao;data_atualizacao
atas_saldos_RT_00014_2023_p1.json;2026-03-17 13:59:07;00014/2023;00033;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1,00;1,00;0,00;;17/06/2025
atas_saldos_RT_00014_2023_p1.json;2026-03-17 13:59:07;00014/2023;00033;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;3,00;3,00;0,00;;17/06/2025
atas_saldos_RT_00014_2023_p1.json;2026-03-17 13:59:07;00014/2023;00033;240121;INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA;NÃO PARTICIPANTE;3,00;3,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00010;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;23,00;23,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00010;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;20,00;20,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00010;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;90,00;80,00;10,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00010;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;100,00;100,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;5,00;5,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;3,00;3,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2,00;2,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;63,00;10,00;53,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;5,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;10,00;10,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00011;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;5,00;5,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00012;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;35,00;35,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00012;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;20,00;20,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00012;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;50,00;50,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00012;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00012;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10,00;10,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00057;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;35,00;35,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00057;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;145,00;145,00;0,00;;17/06/2025
atas_saldos_RT_00015_2023_p1.json;2026-03-20 12:04:03;00015/2023;00057;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;17/06/2025
atas_saldos_RT_00015_2024_p1.json;2026-03-20 12:04:04;00015/2024;00001;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;4,00;0,00;4,00;;08/12/2025
atas_saldos_RT_00015_2024_p1.json;2026-03-20 12:04:04;00015/2024;00003;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2,00;0,00;2,00;;08/12/2025
atas_saldos_RT_00015_2024_p1.json;2026-03-20 12:04:04;00015/2024;00004;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1,00;-0,00;1,00;;08/12/2025
atas_saldos_RT_00015_2024_p1.json;2026-03-20 12:04:04;00015/2024;00020;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2,00;0,83;1,17;;20/11/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2,00;2,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;3,00;3,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2,00;2,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;3,00;3,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;3,00;3,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;5,00;3,00;2,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;2,00;0,00;;09/10/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;3,00;3,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1,00;1,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1,00;1,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;1,00;1,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1,00;1,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1,00;1,00;0,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;2,00;1,00;1,00;;22/09/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1,00;1,00;0,00;;09/10/2025
atas_saldos_RT_00015_2025_p1.json;2026-03-20 12:04:04;00015/2025;00002;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1,00;1,00;0,00;;22/09/2025
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00020;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;100,00;100,00;0,00;;17/09/2024
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00030;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;10,00;10,00;0,00;;17/09/2024
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00030;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;10,00;10,00;0,00;;17/09/2024
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00030;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;10,00;7,00;3,00;;17/09/2024
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00030;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;4,00;4,00;0,00;;17/09/2024
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00030;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;10,00;10,00;0,00;;17/09/2024
atas_saldos_RT_00016_2023_p1.json;2026-03-20 12:04:05;00016/2023;00047;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;3,00;2,00;1,00;;17/09/2024
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00012;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1,00;0,17;0,83;;20/11/2025
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00013;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;3,00;0,75;2,25;;20/11/2025
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00014;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1,00;0,25;0,75;;20/11/2025
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00015;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1,00;0,25;0,75;;20/11/2025
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00031;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4,00;0,00;4,00;;20/11/2025
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00033;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;0,00;2,00;;20/11/2025
atas_saldos_RT_00016_2024_p1.json;2026-03-20 12:04:05;00016/2024;00034;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1,00;0,00;1,00;;20/11/2025
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;154705;INST. FED. PIAUI/CAMPUS PEDRO II;NÃO PARTICIPANTE;6,00;6,00;0,00;;17/09/2024
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1,00;1,00;0,00;;17/09/2024
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;158124;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA GOIANO;NÃO PARTICIPANTE;1,00;1,00;0,00;;27/01/2025
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2,00;2,00;0,00;;17/09/2024
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2,00;2,00;0,00;;17/09/2024
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;16,00;8,00;8,00;;17/09/2024
atas_saldos_RT_00017_2023_p1.json;2026-03-20 12:04:07;00017/2023;00058;781310;CAPITANIA DOS PORTOS DO ESPIRITO SANTO;NÃO PARTICIPANTE;7,00;7,00;0,00;;17/09/2024
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00002;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;6,00;6,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00002;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;6,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00002;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;4,00;4,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00002;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00002;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;2,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00005;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;4,00;4,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00005;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;5,00;5,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00014;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2,00;2,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00014;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;1,00;1,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00014;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;3,00;3,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00014;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;3,00;3,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00017;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;16,00;16,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00017;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;10,00;10,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00017;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;10,00;10,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00017;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;10,00;10,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00031;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;50,00;50,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00031;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;200,00;200,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00031;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;50,00;50,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00031;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;50,00;50,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00031;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;100,00;100,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00031;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;100,00;100,00;0,00;;09/07/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00037;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2,00;1,00;1,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00037;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;1,00;1,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00037;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2,00;2,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00037;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;3,00;1,00;2,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00044;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3,00;2,00;1,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00044;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;4,00;4,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00044;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;5,00;5,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00046;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;5,00;5,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00055;158141;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;NÃO PARTICIPANTE;1,00;1,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00055;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;2,00;3,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00055;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00056;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;2,00;3,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00056;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00074;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;4,00;4,00;0,00;;19/06/2025
atas_saldos_RT_00017_2024_p1.json;2026-03-20 12:04:07;00017/2024;00086;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;20,00;20,00;0,00;;09/07/2025
atas_saldos_RT_00018_2023_p1.json;2026-03-20 12:04:08;00018/2023;00054;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;30,00;30,00;0,00;;17/09/2024
atas_saldos_RT_00018_2023_p1.json;2026-03-20 12:04:08;00018/2023;00056;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;12,00;12,00;0,00;;17/09/2024
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00015;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2,00;2,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00015;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2,00;2,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00015;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2,00;2,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00015;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;4,00;4,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00015;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4,00;2,00;2,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00019;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;4,00;4,00;0,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00019;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00019;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;2,00;0,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00020;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;6,00;6,00;0,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00020;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;4,00;4,00;0,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00020;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00020;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4,00;2,00;2,00;;30/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00026;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2,00;2,00;0,00;;18/09/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00026;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1,00;1,00;0,00;;18/09/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00052;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;4,00;4,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00052;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;6,00;4,00;2,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00052;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;4,00;4,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00052;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2,00;2,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00052;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4,00;4,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00080;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;4,00;4,00;0,00;;18/09/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00080;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2,00;2,00;0,00;;18/09/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00080;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4,00;4,00;0,00;;18/09/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00081;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2,00;2,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00081;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1,00;1,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00081;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1,00;1,00;0,00;;02/12/2025
atas_saldos_RT_00018_2024_p1.json;2026-03-20 12:04:09;00018/2024;00081;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4,00;4,00;0,00;;02/12/2025
atas_saldos_RT_00018_2025_p1.json;2026-03-20 12:04:09;00018/2025;00009;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;10000,00;1000,00;9000,00;;08/12/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00025;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2,00;2,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00025;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1,00;1,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00025;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;2,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00026;154054;FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL;NÃO PARTICIPANTE;8,00;8,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00026;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2,00;2,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00026;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;10,00;10,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00026;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2,00;2,00;0,00;;28/10/2025
atas_saldos_RT_00019_2023_p1.json;2026-03-20 12:04:09;00019/2023;00027;154054;FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL;NÃO PARTICIPANTE;13,00;13,00;0,00;;28/10/2025
