arquivo_origem;data_extracao;numero_ata;numero_controle_pncp_ata;numero_controle_pncp_compra;id_compra;numero_item;numero_compra;ano_compra;modalidade_codigo;modalidade_nome;uasg_codigo;uasg_nome;codigo_item;codigo_pdm;nome_pdm;tipo_item;descricao_item;fornecedor_cnpj;fornecedor_nome;classificacao_fornecedor;situacao_sicaf;quantidade_homologada_item;quantidade_homologada_vencedor;quantidade_empenhada;maximo_adesao;valor_unitario;valor_total;percentual_maior_desconto;data_assinatura;data_vigencia_inicial;data_vigencia_final;item_excluido;data_inclusao;data_atualizacao
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00106;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;241343;7795;FÓSFORO;Material;FÓSFORO, MATERIAL CORPO MADEIRA, COR CABEÇA VERMELHA, TIPO LONGO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;20,00;20,00;0,00;0,00;4,56;91,20;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00107;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464392;19789;FRUTA;Material;FRUTA, TIPO GOIABA VERMELHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;150,00;150,00;0,00;0,00;10,33;1549,50;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00108;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;462679;19754;DOCE NÃO CONFEITADO;Material;DOCE NÃO CONFEITADO, TIPO MASSA, SABOR GOIABA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;154,00;154,00;0,00;0,00;22,33;3438,82;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00110;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464393;19789;FRUTA;Material;FRUTA, TIPO LARANJA PERA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;350,00;350,00;0,00;0,00;4,90;1715,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00111;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;447702;9806;EMBUTIDO;Material;EMBUTIDO, TIPO LINGUIÇA CALABRESA, TAMANHO GROSSA, TIPO PREPARAÇÃO DEFUMADA, ESTADO DE CONSERVAÇÃO RESFRIADO(A);30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;615,00;615,00;0,00;0,00;24,75;15221,25;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00112;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;447705;9806;EMBUTIDO;Material;EMBUTIDO, TIPO LINGUIÇA TOSCANA, TAMANHO GROSSA, TIPO PREPARAÇÃO FRESCA, ESTADO DE CONSERVAÇÃO RESFRIADO(A);30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;1230,00;1230,00;0,00;0,00;20,85;25645,50;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00113;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464401;19789;FRUTA;Material;FRUTA, TIPO MAÇÃ FUJI, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;554,00;554,00;0,00;0,00;8,37;4636,98;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00114;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464405;19789;FRUTA;Material;FRUTA, TIPO MAMÃO FORMOSA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;200,00;200,00;0,00;0,00;7,96;1592,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00115;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463795;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO MANDIOCA/ AIPIM;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;129,00;129,00;0,00;0,00;5,99;772,71;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00116;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464374;19789;FRUTA;Material;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;500,00;500,00;0,00;0,00;9,57;4785,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00117;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463699;19769;Gordura Vegetal / Margarina;Material;GORDURA VEGETAL, TIPO MARGARINA, SUBTIPO CREMOSA, COMPOSIÇÃO BÁSICA MÍNIMO DE 80% DE GORDURA, SABOR COM SAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;82,00;82,00;0,00;0,00;16,00;1312,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00118;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463791;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO MAXIXE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;100,00;100,00;0,00;0,00;9,61;961,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00119;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464418;19789;FRUTA;Material;FRUTA, TIPO MELANCIA VERMELHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;600,00;600,00;0,00;0,00;3,60;2160,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00120;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464422;19789;FRUTA;Material;FRUTA, TIPO MELÃO AMARELO, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;168,00;168,00;0,00;0,00;5,85;982,80;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00121;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;462824;19714;LEGUME EM CONSERVA;Material;LEGUME EM CONSERVA, TIPO MILHO VERDE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;185,00;185,00;0,00;0,00;36,25;6706,25;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00126;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;460402;19721;PÃO;Material;PÃO, BASE DE FARINHA DE TRIGO REFINADA, TIPO DE FORMA, TIPO ADICIONAL DE LEITE , APRESENTAÇÃO FATIADO, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;2960,00;2960,00;0,00;0,00;0,94;2782,40;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00128;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;460406;19721;PÃO;Material;PÃO, BASE DE FARINHA DE TRIGO INTEGRAL E CENTEIO, TIPO DE FORMA, APRESENTAÇÃO FATIADO, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;60,00;60,00;0,00;0,00;9,22;553,20;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00129;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;460408;19721;PÃO;Material;PÃO, BASE DE FARINHA DE MILHO E DE TRIGO REFINADA, TIPO DE FORMA, APRESENTAÇÃO FATIADO, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;280,00;280,00;0,00;0,00;8,45;2366,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00131;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463796;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO PEPINO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;200,00;200,00;0,00;0,00;6,12;1224,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00132;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463809;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO PIMENTÃO VERDE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;510,00;510,00;0,00;0,00;9,19;4686,90;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00133;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;447774;2156;FRIOS;Material;FRIOS, VARIEDADE PRESUNTO DE PERNIL, TIPO PREPARAÇÃO COZIDO, COMPOSIÇÃO SEM CAPA DE GORDURA, APRESENTAÇÃO FATIADO, ESTADO DE CONSERVAÇÃO RESFRIADO(A);30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;20,00;20,00;0,00;0,00;31,30;626,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00134;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;446633;11534;QUEIJO;Material;QUEIJO, ORIGEM DE VACA, VARIEDADE MUÇARELA, APRESENTAÇÃO PEÇA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;355,00;355,00;0,00;0,00;40,80;14484,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00135;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463792;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO QUIABO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;100,00;100,00;0,00;0,00;9,87;987,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00136;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463829;19773;VERDURA IN NATURA;Material;VERDURA IN NATURA, TIPO REPOLHO ROXO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;300,00;300,00;0,00;0,00;9,19;2757,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00137;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463839;19773;VERDURA IN NATURA;Material;VERDURA IN NATURA, TIPO REPOLHO BRANCO/ VERDE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;430,00;430,00;0,00;0,00;5,69;2446,70;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00138;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463826;19773;VERDURA IN NATURA;Material;VERDURA IN NATURA, TIPO RÚCULA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;300,00;300,00;0,00;0,00;18,00;5400,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00140;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463930;19774;CONDIMENTO;Material;CONDIMENTO, TIPO SALSA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;172,00;172,00;0,00;0,00;18,34;3154,48;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00147;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464436;19789;FRUTA;Material;FRUTA, TIPO TANGERINA PONCAN, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;450,00;450,00;0,00;0,00;8,00;3600,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00148;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463806;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO TOMATE SALADA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;517,00;517,00;0,00;0,00;7,25;3748,25;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00149;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463814;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO 1 VAGEM MANTEIGA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;754,00;754,00;0,00;0,00;10,10;7615,40;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00150;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464371;19789;FRUTA;Material;FRUTA, TIPO ABACATE MANTEIGA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;450,00;450,00;0,00;0,00;6,50;2925,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00151;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464374;19789;FRUTA;Material;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;300,00;300,00;0,00;0,00;7,78;2334,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00152;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463818;19773;VERDURA IN NATURA;Material;VERDURA IN NATURA, TIPO ACELGA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;360,00;360,00;0,00;0,00;10,06;3621,60;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00153;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463832;19773;VERDURA IN NATURA;Material;VERDURA IN NATURA, TIPO ALFACE CRESPA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;720,00;720,00;0,00;0,00;11,30;8136,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00156;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464376;19789;FRUTA;Material;FRUTA, TIPO BANANA MAÇÃ, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;450,00;450,00;0,00;0,00;10,10;4545,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00157;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464380;19789;FRUTA;Material;FRUTA, TIPO BANANA NANICA/ BANANA D'ÁGUA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;650,00;650,00;0,00;0,00;5,25;3412,50;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00158;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;481267;13550;DOCE EM TABLETE;Material;DOCE EM TABLETE, PESO 20 G, TIPO BANANA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;120,00;120,00;0,00;0,00;21,80;2616,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00159;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463754;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO BATATA INGLESA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;288,00;288,00;0,00;0,00;8,47;2439,36;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00160;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463764;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO BERINJELA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;288,00;288,00;0,00;0,00;6,65;1915,20;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00161;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463767;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO BETERRABA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;576,00;576,00;0,00;0,00;5,70;3283,20;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00162;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463781;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO CEBOLA BRANCA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;192,00;192,00;0,00;0,00;6,00;1152,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00163;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463878;19774;CONDIMENTO;Material;CONDIMENTO, TIPO CEBOLINHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;192,00;192,00;0,00;0,00;14,75;2832,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00164;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463770;19772;LEGUME IN NATURA;Material;LEGUME IN NATURA, TIPO CENOURA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;451,00;451,00;0,00;0,00;9,60;4329,60;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00165;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463876;19774;CONDIMENTO;Material;CONDIMENTO, TIPO COENTRO, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;192,00;192,00;0,00;0,00;15,67;3008,64;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00166;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;463822;19773;VERDURA IN NATURA;Material;VERDURA IN NATURA, TIPO COUVE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;458,00;458,00;0,00;0,00;13,90;6366,20;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
atas_itens_RT_2024_p2.json;2026-03-13 08:44:03;00043/2024;10673078000120-1-000038/2024-000002;10673078000120-1-000038/2024;15813205900072024;00167;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;462601;19753;DOCE LEITE;Material;DOCE LEITE, TIPO TRADICIONAL, PRAZO VALIDADE MÍNIMO 12 MESES, CARACTERÍSTICA ADICIONAL ISENTO DE AMIDO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;001;1;120,00;120,00;0,00;0,00;18,75;2250,00;0,00;19/08/2024;23/08/2024;21/08/2025;Não;22/08/2024;22/08/2024
