modulo;arquivo_origem;data_extracao;id_compra;numero_processo;numero_compra;numero_controle_pncp;uasg_codigo;uasg_nome;uasg_sigla;modalidade_codigo;modalidade_nome;lei_14133;amparo_legal;modo_disputa;situacao;objeto;responsavel_declaracao;cargo_declaracao;responsavel_ratificacao;cargo_ratificacao;valor_estimado;valor_homologado;data_publicacao;data_abertura_proposta;data_encerramento_proposta;data_alteracao
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813207000332017;01051890137201736;00033/2017;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação de Servidores.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;7000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813206000922017;0;00092/2017;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;JOSE JORGE GUIMARAES GARCIA;Gestor Financeiro;;;4976,76;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813206000902017;0;00090/2017;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;JOSE JORGE GUIMARAES GARCIA;Gestor Financeiro;;;6083,19;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813206000912017;0;00091/2017;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;JOSE JORGE GUIMARAES GARCIA;Gestor Financeiro;;;1058,00;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813207000322017;02145610087201767;00032/2017;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação de Servidores;DELMIR DA COSTA FELIPE;Ordenador de Despesa por Delegação;;;6000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813207000292017;01037890050201709;00029/2017;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Impossibilidade de competitividade;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;163,06;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813206000342017;01037880075201728;00034/2017;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Despesa dentro dos limites do art. 24, inciso II da Lei 8.666/1993.;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;3970,00;;;;;08/04/2024
LEGADO;dispensa_RT_2017_p1.json;2026-03-11 11:45:48;15813206000352017;01037880085201735;00035/2017;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor abaixo de R$8.000,00;DIEGO HENRIQUE PEREIRA DE VIVEIROS;Gestor Financeiro;;;117,14;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000022018;23347.002581.2017-55;00002/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Serviço oferecido apenas pela concessionária Águas Guariroba na cidade de Campo Grande - MS;JOSE JORGE GUIMARAES GARCIA;Ordenador de Despesas;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;180000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000022018;01051890097201807;00002/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor da compra dentro dos limites do artigo 24, inciso II da Lei 8.666/93.;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;102,10;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000032018;23347.012285.2017-62;00003/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de valor abaixo de R$8.000,00;JOSE JORGE GUIMARAES GARCIA;Gestor Financeiro;;;1834,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000042018;01037880060201865;00004/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Não há competitividade;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;47,48;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000362018;01037880088201708;00036/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;DELMIR DA COSTA FELIPE;Reitor em Exercício;;;3238,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000012018;01037880041201842;00001/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 8.000,00;DELMIR DA COSTA FELIPE;Ordenador de Despesas em Exercício;;;1499,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000012018;01037860015201885;00001/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Impossibilidade de competitividade.;LUIZ SIMAO STASZCZAK;Ordenador da Despesa;;;364,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000052018;01037890046201844;00005/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista não haver possibilidade de competitividade.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;82,94;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000062018;01037890024201848;00006/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista não haver possibilidade de competitividade.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;82,94;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000072018;01037890026201830;00007/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista não haver possibilidade de competitividade.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;82,94;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000052018;23347.001744.2018-63;00005/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;5800,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000092018;23347.002991.2018-87;00009/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição abaixo de 8 mil.;DIEGO HENRIQUE PEREIRA DE VIVEIROS;Ordenador de Despesa Substituto;;;2136,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000082018;23347.002937.2018-31;00008/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição abaixo de 8 mil;DIEGO HENRIQUE PEREIRA DE VIVEIROS;Ordenador de Despesa Substituto;;;3064,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000112018;23347.001776.2018-69;00011/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que os lances da Cotação Eletrônica nº 06/2018 ficaram acima do valor de referencia.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1495,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000122018;23347.003068.2018-62;00012/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando que os lances da Cotação Eletrônica nº 10/2018 ficaram acima do valor de referência.;DIEGO HENRIQUE PEREIRA DE VIVEIROS;Ordenador de Despesa;;;500,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000132018;23347.003696.2018-48;00013/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando que se trata de despesas de pequeno vulto, dentro do limite do art. 24, II da Lei nº 8.666/93.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;650,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000082018;23347.000357.2018-18;00008/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Não há competitividade.;DIEGO HENRIQUE PEREIRA DE VIVEIROS;Gestor Financeiro;DELMIR DA COSTA FELIPE;Ordenador de Despesas;34095,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000102018;23347.005098.2018-11;00010/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista não haver possibilidade de competitividade.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;91,50;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000112018;23347.004193.2018-90;00011/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação de servidor Público;DELMIR DA COSTA FELIPE;Ordenador de Despesa Substituto;;;1000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000152018;23347.004613.2018-38;00015/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando que esse processo se refere à contratação de serviço.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;7936,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000142018;23347.004637.2018-97;00014/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando o art. 1º da Portaria 306/2001 que possibilita a compra direta por parte da Administração Pública.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;7800,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000162018;23347.005173.2018-36;00016/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando o artigo 1º da Portaria 306/2001 que possibilita a compra direta por parte da Administração Pública;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;1510,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000092018;23347.001330.2018-34;00009/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Serviço técnico especializado;HEBERTON LUIZ DUARTE RODRIGUES;Gestor Financeiro;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;80890,56;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000172018;23347.006675.2018-84;00017/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que se trata de contratação de serviços.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1800,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000192018;23347.006675.2018-84;00019/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que se trata de contratação de serviço.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1800,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000122018;23347.006648.2018-10;00012/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Sem possibilidade de competitividade.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;183,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000202018;23347.009573.2018-11;00020/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que se trata de contratação de serviços.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;6880,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000222018;23347.010167.2018-09;00022/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que se trata de contratação de serviços.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;4650,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000142018;23347.010333.2018-69;00014/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Contratação para capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;5250,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000172018;23347.006267.2018-22;00017/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Contratação para capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1997,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000152018;23347.006267.2018-22;00015/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Contratação para capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1997,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000162018;23347.010817.2018-16;00016/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Contratação para capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;6500,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000272018;23347.011160.2018-04;00027/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de valor dentro do limite;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;12105,20;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000032018;23347.004534.2018-27;00003/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Inviabilidade de competição;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;270,66;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000292018;23347.009656.2018-18;00029/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Compra de baixo valor;HEBERTON LUIZ DUARTE RODRIGUES;Gestor Financeiro;;;355,20;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000182018;23347.010481.2018-83;00018/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;3963,36;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000192018;23347.012501.2018-51;00019/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Impossibilidade de competição;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;248,82;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000132018;23347.009909.2018-45;00013/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Imposibilidade de competição;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;690,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000202018;23347.012431.2018-31;00020/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;500,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000212018;23347.011871.2018-71;00021/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1800,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000332018;23347.009830.2018-14;00033/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Compra de pequeno vulto;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;798,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000372018;23347.009830.2018-14;00037/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Compra de pequeno vulto;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;798,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000312018;23347.008423.2018-90;00031/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que os lances da Cotação Eletrônica nº 26/2018 ficaram acima do valor de referência.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;2441,95;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000392018;23347.010484.2018-17;00039/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que os lances da Cotação Eletrônica nº 23/2018 ficaram acima do valor de referencia;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;3995,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000232018;23347.012426.2018-28;00023/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Impossibilidade de competição;HEBERTON LUIZ DUARTE RODRIGUES;Gestor Financeiro;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;171600,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000242018;23347.012426.2018-28;00024/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Impossibilidade de competição;HEBERTON LUIZ DUARTE RODRIGUES;Gestor Financeiro;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;171600,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000322018;23347.009932.2018-30;00032/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;2399,68;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000432018;23347.015901.2018-18;00043/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando a celeridade do processo de aquisição de itens com pequeno valor dentro dos limites legais.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;14400,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000442018;23347.009115.2018-81;00044/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que se trata de contratação de serviço.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;800,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000402018;23347.013660.2018-72;00040/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;LUIZ SIMAO STASZCZAK;Ordenador de Despesas;;;4500,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000342018;23347.014115.2018-01;00034/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Compra de pequeno vulto;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;385,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000452018;23347.017073.2018-52;00045/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de pequeno valor.;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;1989,95;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000462018;23347.017004.2018-49;00046/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando que se trata de aquisição de pequeno valor conforme Lei 8.666/93;DELMIR DA COSTA FELIPE;Ordenador de Despesa;;;10948,40;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000472018;23347.008427.2018-78;00047/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Considerando o fracasso da Cotação Eletrônica nº 25/2018.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1605,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000262018;23347.017787.2018-61;00026/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Auxilio para capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;585,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000252018;23347.017070.2018-19;00025/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Participação em capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;1000,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000512018;23347.005541.2017-65;00051/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso I da Lei nº 8.666 de 21/06/1993.;;;Tendo em vista que se trata de obras e serviços de engenharia.;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;32990,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000272018;23347.017998.2018-01;00027/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;;;Participação em capacitação;LUIZ SIMAO STASZCZAK;Ordenador de Despesa;;;2780,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000492018;23347.018687.2018-51;00049/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor dentro dos limites legais.;LUIZ SIMAO STASZCZAK;Reitor;;;1900,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000502018;23347.018787.2018-88;00050/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor dentro dos limites legais.;LUIZ SIMAO STASZCZAK;Reitor;;;7682,00;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000482018;23347.008038.2018-42;00048/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Valor dentro dos limites legais.;LUIZ SIMAO STASZCZAK;Reitor;;;8638,30;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813206000302018;23347.003081.2018-11;00030/2018;;158132;IFMS REITORIA;RT;6;Dispensa;Não;Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;DIEGO HENRIQUE PEREIRA DE VIVEIROS;Ordenador de Despesas;;;;;;;;08/04/2024
LEGADO;dispensa_RT_2018_p1.json;2026-03-11 11:45:55;15813207000282018;23347.018003.2018-11;00028/2018;;158132;IFMS REITORIA;RT;7;Inexigibilidade;Não;Art. 25º, Inciso II da Lei nº 8.666 de 21/06/1993.;;;Capacitação de servidor público;HEBERTON LUIZ DUARTE RODRIGUES;Gestor Financeiro;;;760,00;;;;;08/04/2024
